id_tracking_student,NIM,id_tracking_company,student_name,internship_semester,company,position,jenis_penempatan,progress_student,last_update,rejection
TS12543,20232650,TC3619,Rendy Adriansyah,3,PT Cipta Digital,Software Engineer Intern,Magang,Finish,2023-10-24,On Progress
TS12544,20198609,TC3619,Galuh Hartono,9,PT Cipta Digital,Software Engineer Intern,Magang,CDC Briefing Student,2023-11-04,On Progress
TS12545,202312880,TC3619,Hasna Oktaviani,3,PT Cipta Digital,Software Engineer Intern,Magang,FU 2,2023-11-14,On Progress
TS12546,202023042,TC3620,Hanif Utami,7,CV Nusa Sejahtera,Marketing Intern,Magang,Finish,2023-12-02,On Progress
TS12547,20212122,TC3620,Devi Prabowo,5,CV Nusa Sejahtera,Marketing Intern,Magang,Rejected,2023-12-06,Rejection Study Case
TS12548,20230721,TC3620,Rangga Cahyono,2,CV Nusa Sejahtera,Marketing Intern,Magang,Ghosting,2023-12-04,Ghosting
TS12549,202021360,TC3620,Putri Fitriani,8,CV Nusa Sejahtera,Marketing Intern,Magang,Ghosting,2023-11-13,Ghosting
TS12550,202023009,TC3621,Yuni Suryadi,8,PT Mandiri Media,Content Creator,Full-time,Placement,2024-01-19,Placement
TS12551,202112737,TC3621,Bagus Rahmawati,5,PT Mandiri Media,Content Creator,Full-time,FU 3,2024-01-15,On Progress
TS12552,202217880,TC3622,Ulfa Pangestu,4,PT Bangkit Indonesia,Data Analyst,Magang,Rejected,2023-09-25,Rejection Interview User
TS12553,202218471,TC3622,Hesti Rahmawati,4,PT Bangkit Indonesia,Data Analyst,Magang,Rejected,2023-11-18,Rejection Interview User
TS12554,20205478,TC3622,Mira Wibowo,9,PT Bangkit Indonesia,Data Analyst,Magang,Placement,2023-10-31,Placement
TS12555,20200941,TC3622,Farhan Firdaus,9,PT Bangkit Indonesia,Data Analyst,Magang,Placement,2023-10-28,Placement
TS12556,20235769,TC3623,Bayu Prabowo,2,PT Mitra Indonesia,IT Staff,Magang,Ghosting,2023-10-17,Ghosting
TS12557,202218071,TC3623,Arif Cahyani,4,PT Mitra Indonesia,IT Staff,Magang,Finish,2023-10-22,On Progress
TS12558,202311918,TC3623,Lutfia Hartono,2,PT Mitra Indonesia,IT Staff,Magang,Placement,2023-11-14,Placement
TS12559,202320228,TC3624,Eka Hartono,2,PT Gemilang Informatika,Quality Control Staff,Magang,Rejected,2023-11-23,Rejection Interview User
TS12560,201915786,TC3624,Krisna Handayani,9,PT Gemilang Informatika,Quality Control Staff,Magang,Final Interview,2023-11-02,On Progress
TS12561,20216952,TC3624,Rangga Handoko,5,PT Gemilang Informatika,Quality Control Staff,Magang,Interview User,2023-10-09,On Progress
TS12562,202122309,TC3624,Hafiz Prasetya,6,PT Gemilang Informatika,Quality Control Staff,Magang,Final Interview,2023-10-29,On Progress
TS12563,20218312,TC3624,Riska Ramadhan,6,PT Gemilang Informatika,Quality Control Staff,Magang,FU 1,2023-09-25,On Progress
TS12564,202017689,TC3624,Erlangga Syahputra,8,PT Gemilang Informatika,Quality Control Staff,Magang,Study Case,2023-09-23,On Progress
TS12565,202220240,TC3625,Ayu Wibowo,5,CV Nusa Perkasa,Underwriting Intern,Part-time,Rejected,2023-12-29,Rejection Screening CV
TS12566,202119616,TC3625,Ilham Gunawan,5,CV Nusa Perkasa,Underwriting Intern,Part-time,FU 1,2023-11-02,On Progress
TS12567,202221256,TC3625,Fajar Saputra,5,CV Nusa Perkasa,Underwriting Intern,Part-time,Placement,2023-12-28,Placement
TS12568,20229004,TC3625,Irfan Ardiansyah,4,CV Nusa Perkasa,Underwriting Intern,Part-time,Rejected,2024-01-02,Rejection Interview User
TS12569,20229394,TC3625,Cahyo Firmansyah,4,CV Nusa Perkasa,Underwriting Intern,Part-time,Rejected,2023-11-18,Rejection Study Case
TS12570,20217251,TC3625,Olivia Ramadhan,5,CV Nusa Perkasa,Underwriting Intern,Part-time,Rejected,2023-11-25,Rejection Interview User
TS12571,20215462,TC3626,Gita Lestari,6,PT Bakti Pratama,Data Analyst,Magang,Placement,2024-03-20,Placement
TS12572,202116057,TC3626,Amelia Setiawan,6,PT Bakti Pratama,Data Analyst,Magang,Study Case,2024-01-16,On Progress
TS12573,20216410,TC3627,Januar Nugroho,5,PT Perkasa Teknologi,Actuarial Analyst Intern,Part-time,FU 2,2023-10-21,On Progress
TS12574,202113344,TC3627,Gilang Adriansyah,5,PT Perkasa Teknologi,Actuarial Analyst Intern,Part-time,Placement,2023-11-03,Placement
TS12575,20216592,TC3627,Kartika Nugraha,5,PT Perkasa Teknologi,Actuarial Analyst Intern,Part-time,Finish,2023-11-19,Rejection Interview User
TS12576,201917528,TC3628,Yoga Pratama,11,PT Esa Solusi,Data Analyst,Part-time,Placement,2024-02-26,Placement
TS12577,20230677,TC3628,Farhan Ningsih,2,PT Esa Solusi,Data Analyst,Part-time,Rejected,2024-01-13,Rejection Study Case
TS12578,20190871,TC3628,Luthfi Handoko,10,PT Esa Solusi,Data Analyst,Part-time,Placement,2024-03-14,Placement
TS12579,202322388,TC3629,Yoga Wijaya,3,PT Sentosa Bangsa,Internal Auditor,Magang,Placement,2024-01-04,Placement
TS12580,202123578,TC3629,Julia Sulistyo,5,PT Sentosa Bangsa,Internal Auditor,Magang,Finish,2024-01-08,On Progress
TS12581,202217567,TC3629,Farhan Puspitasari,4,PT Sentosa Bangsa,Internal Auditor,Magang,Finish,2023-12-13,On Progress
TS12582,202124299,TC3629,Faisal Sari,6,PT Sentosa Bangsa,Internal Auditor,Magang,Rejected,2024-01-23,Rejection Screening CV
TS12583,20203233,TC3630,Indah Ningsih,9,CV Prima Sentosa,Production Planning Intern,Magang,Study Case,2024-02-15,On Progress
TS12584,202322999,TC3630,Wulan Kusuma,2,CV Prima Sentosa,Production Planning Intern,Magang,Finish,2024-04-22,On Progress
TS12585,202313467,TC3630,Qonita Febriani,3,CV Prima Sentosa,Production Planning Intern,Magang,Ghosting,2024-03-31,Ghosting
TS12586,202115576,TC3630,Rafi Cahyono,6,CV Prima Sentosa,Production Planning Intern,Magang,Finish,2024-02-16,Rejection Interview User
TS12587,202315421,TC3631,Ilham Ardiansyah,2,PT Makmur Cerdas,Frontend Developer,Magang,Finish,2024-03-21,On Progress
TS12588,202313178,TC3631,Ulfa Anggraeni,2,PT Makmur Cerdas,Frontend Developer,Magang,Placement,2024-04-16,Placement
TS12589,20237286,TC3632,Rafi Ardiansyah,2,CV Media Kreatif,Quality Control Staff,Magang,FU 2,2024-01-03,On Progress
TS12590,202219261,TC3632,Hanif Prasetya,5,CV Media Kreatif,Quality Control Staff,Magang,Ghosting,2024-02-04,Ghosting
TS12591,202213567,TC3632,Cahyo Pangestu,5,CV Media Kreatif,Quality Control Staff,Magang,Rejected,2024-01-28,Rejection Interview User
TS12592,202023973,TC3632,Tasya Adriansyah,9,CV Media Kreatif,Quality Control Staff,Magang,Ghosting,2024-01-24,Ghosting
TS12593,202215263,TC3633,Kevin Ningsih,4,PT Esa Nusantara,IT Support,Magang,CDC Briefing Student,2024-01-27,On Progress
TS12594,202219741,TC3633,Zaki Gunawan,3,PT Esa Nusantara,IT Support,Magang,FU 1,2024-01-25,On Progress
TS12595,202111163,TC3633,Bunga Hartono,5,PT Esa Nusantara,IT Support,Magang,Finish,2024-01-24,On Progress
TS12596,202118585,TC3634,Mira Nugroho,6,PT Bumi Analitika,Geologist Intern,Magang,Rejected,2024-03-28,Rejection Final Interview
TS12597,20214320,TC3634,Hafiz Hakim,5,PT Bumi Analitika,Geologist Intern,Magang,FU 1,2024-02-08,On Progress
TS12598,20212490,TC3634,Aditya Wulandari,7,PT Bumi Analitika,Geologist Intern,Magang,Rejected,2024-03-08,Rejection Final Interview
TS12599,20211079,TC3635,Dewi Setiawan,6,CV Jaya Cerdas,IT Support,Full-time,Final Interview,2023-12-16,On Progress
TS12600,202215988,TC3635,Nanda Pratama,4,CV Jaya Cerdas,IT Support,Full-time,Ghosting,2023-11-18,Ghosting
TS12601,202222272,TC3635,Olivia Rahmawati,3,CV Jaya Cerdas,IT Support,Full-time,Interview User,2023-11-18,On Progress
TS12602,20229266,TC3635,Naufal Sari,5,CV Jaya Cerdas,IT Support,Full-time,Rejected,2023-11-01,Rejection Study Case
TS12603,20229003,TC3635,Sinta Rahmawati,5,CV Jaya Cerdas,IT Support,Full-time,CDC Briefing Student,2023-11-04,On Progress
TS12604,202114247,TC3635,Nurul Anggara,5,CV Jaya Cerdas,IT Support,Full-time,FU 3,2023-12-13,On Progress
TS12605,20221303,TC3635,Intan Nugroho,5,CV Jaya Cerdas,IT Support,Full-time,Placement,2023-12-13,Placement
TS12606,20212122,TC3636,Devi Prabowo,5,PT Inti Makmur,Data Entry Operator,Part-time,Rejected,2024-03-13,Rejection Final Interview
TS12607,20224868,TC3636,Anggi Ningsih,3,PT Inti Makmur,Data Entry Operator,Part-time,Final Interview,2024-01-19,On Progress
TS12608,202111274,TC3637,Fani Adriansyah,7,PT Daya Inovasi,Data Analyst,Magang,Rejected,2024-01-01,Rejection Final Interview
TS12609,202221256,TC3637,Fajar Saputra,5,PT Daya Inovasi,Data Analyst,Magang,Finish,2023-12-18,On Progress
TS12610,202314161,TC3638,Ahmad Firmansyah,3,PT Inti Analitika,Content Writer,Part-time,Finish,2023-11-28,Ghosting
TS12611,202222903,TC3638,Farhan Lestari,5,PT Inti Analitika,Content Writer,Part-time,Ghosting,2024-02-11,Ghosting
TS12612,20229071,TC3640,Bagus Handayani,5,PT Solusi Bangsa,Business Analyst,Magang,FU 3,2023-12-09,On Progress
TS12613,20219172,TC3640,Olivia Dewi,6,PT Solusi Bangsa,Business Analyst,Magang,Rejected,2023-11-14,Rejection Study Case
TS12614,202014455,TC3640,Kirana Gunawan,9,PT Solusi Bangsa,Business Analyst,Magang,Finish,2024-01-04,On Progress
TS12615,202218081,TC3640,Eka Utami,3,PT Solusi Bangsa,Business Analyst,Magang,Rejected,2024-01-01,Rejection Final Interview
TS12616,202124639,TC3640,Hendra Wibowo,6,PT Solusi Bangsa,Business Analyst,Magang,Placement,2023-11-17,Placement
TS12617,20218748,TC3641,Budi Gunawan,6,CV Sejahtera Pratama,Mechanical Engineer Intern,Magang,Selecting Student by Company,2024-02-06,On Progress
TS12618,202317805,TC3641,Oki Oktaviani,3,CV Sejahtera Pratama,Mechanical Engineer Intern,Magang,Interview User,2024-02-19,On Progress
TS12619,202023199,TC3641,Kevin Handayani,7,CV Sejahtera Pratama,Mechanical Engineer Intern,Magang,Placement,2024-04-03,Placement
TS12620,202316921,TC3641,Maulana Adriansyah,3,CV Sejahtera Pratama,Mechanical Engineer Intern,Magang,Rejected,2024-04-06,Rejection Study Case
TS12621,202120433,TC3642,Farah Lestari,6,PT Sukses Global,Data Analyst,Part-time,FU 2,2024-02-17,On Progress
TS12622,202317433,TC3642,Pandu Oktaviani,3,PT Sukses Global,Data Analyst,Part-time,Placement,2024-03-10,Placement
TS12623,202015055,TC3642,Kartika Febriani,9,PT Sukses Global,Data Analyst,Part-time,Rejected,2024-01-18,Rejection Screening CV
TS12624,202312970,TC3642,Farah Maulana,2,PT Sukses Global,Data Analyst,Part-time,Ghosting,2024-03-21,Ghosting
TS12625,202212297,TC3642,Maya Suryadi,3,PT Sukses Global,Data Analyst,Part-time,CDC Briefing Student,2024-01-27,On Progress
TS12626,202111796,TC3642,Lestari Hartono,6,PT Sukses Global,Data Analyst,Part-time,Finish,2024-01-14,On Progress
TS12627,202113277,TC3642,Dewi Hidayat,7,PT Sukses Global,Data Analyst,Part-time,Rejected,2024-03-06,Rejection Study Case
TS12628,20205573,TC3643,Kartika Cahyono,8,PT Bina Cerdas,IT Support,Part-time,Interview User,2024-03-06,On Progress
TS12629,20237977,TC3643,Luthfi Hakim,2,PT Bina Cerdas,IT Support,Part-time,Finish,2024-02-24,Placement
TS12630,20207754,TC3643,Intan Rahmawati,9,PT Bina Cerdas,IT Support,Part-time,Finish,2024-04-18,Ghosting
TS12631,20215778,TC3644,Zaki Mahendra,6,CV Inti Logistik,Instructional Designer,Magang,Rejected,2024-01-09,Rejection Screening CV
TS12632,201921302,TC3644,Rafi Cahyani,11,CV Inti Logistik,Instructional Designer,Magang,Placement,2024-02-17,Placement
TS12633,202121333,TC3645,Prita Hartono,7,PT Techno Bangsa,Digital Marketing Intern,Magang,Finish,2023-10-18,Rejection Interview User
TS12634,20220299,TC3645,Pandu Budiman,4,PT Techno Bangsa,Digital Marketing Intern,Magang,Finish,2023-11-14,Placement
TS12635,202214160,TC3645,Faisal Adriansyah,4,PT Techno Bangsa,Digital Marketing Intern,Magang,Rejected,2023-12-21,Rejection Interview User
TS12636,20235888,TC3645,Luthfi Fitriani,2,PT Techno Bangsa,Digital Marketing Intern,Magang,Rejected,2023-11-08,Rejection Interview User
TS12637,20213300,TC3645,Lukman Setiawan,6,PT Techno Bangsa,Digital Marketing Intern,Magang,Final Interview,2023-11-29,On Progress
TS12638,202116985,TC3646,Guntur Prasetya,6,CV Abadi Karya,UI/UX Designer,Part-time,FU 1,2023-10-01,On Progress
TS12639,202217857,TC3646,Indah Anggraeni,4,CV Abadi Karya,UI/UX Designer,Part-time,Ghosting,2023-11-30,Ghosting
TS12640,202124112,TC3646,Indah Putra,5,CV Abadi Karya,UI/UX Designer,Part-time,FU 1,2023-10-09,On Progress
TS12641,20193283,TC3646,Nurul Hidayat,9,CV Abadi Karya,UI/UX Designer,Part-time,Interview User,2023-10-04,On Progress
TS12642,202022776,TC3646,Fitri Sulistyo,8,CV Abadi Karya,UI/UX Designer,Part-time,Ghosting,2023-10-27,Ghosting
TS12643,202320009,TC3647,Dimas Anggraeni,2,CV Digital Inovasi,Risk Analyst,Part-time,Placement,2023-11-20,Placement
TS12644,20213369,TC3647,Laila Pangestu,7,CV Digital Inovasi,Risk Analyst,Part-time,Interview User,2023-10-06,On Progress
TS12645,20213664,TC3647,Nisa Budiman,7,CV Digital Inovasi,Risk Analyst,Part-time,Ghosting,2023-10-17,Ghosting
TS12646,20228998,TC3647,Ahmad Safitri,5,CV Digital Inovasi,Risk Analyst,Part-time,Finish,2023-11-25,On Progress
TS12647,202110179,TC3648,Rangga Fitriani,6,CV Jaya Gemilang,Regulatory Affairs Intern,Magang,Selecting Student by Company,2024-01-11,On Progress
TS12648,202312571,TC3648,Sari Permana,2,CV Jaya Gemilang,Regulatory Affairs Intern,Magang,FU 1,2024-01-24,On Progress
TS12649,202316656,TC3648,Prita Febriani,2,CV Jaya Gemilang,Regulatory Affairs Intern,Magang,Rejected,2024-03-27,Rejection Interview User
TS12650,202224704,TC3648,Nadya Rahmawati,4,CV Jaya Gemilang,Regulatory Affairs Intern,Magang,Rejected,2024-01-17,Rejection Study Case
TS12651,20190987,TC3649,Prasetyo Firmansyah,10,PT Sukses Sejahtera,Content Writer,Part-time,Placement,2023-11-30,Placement
TS12652,20211980,TC3649,Lina Hakim,6,PT Sukses Sejahtera,Content Writer,Part-time,Rejected,2023-10-09,Rejection Final Interview
TS12653,202024850,TC3649,Krisna Syahputra,8,PT Sukses Sejahtera,Content Writer,Part-time,Finish,2023-10-22,On Progress
TS12654,20211118,TC3650,Amelia Wibowo,5,PT Cakra Bangsa,Production Planning Intern,Magang,Placement,2023-11-19,Placement
TS12655,202218227,TC3650,Ilham Nugraha,4,PT Cakra Bangsa,Production Planning Intern,Magang,Placement,2023-11-25,Placement
TS12656,20191798,TC3650,Salma Puspitasari,9,PT Cakra Bangsa,Production Planning Intern,Magang,Rejected,2023-11-05,Rejection Interview User
TS12657,202111787,TC3650,Amelia Sari,7,PT Cakra Bangsa,Production Planning Intern,Magang,Rejected,2023-10-12,Rejection Screening CV
TS12658,20217806,TC3650,Dafa Adriansyah,7,PT Cakra Bangsa,Production Planning Intern,Magang,FU 2,2023-10-22,On Progress
TS12659,20227452,TC3650,Cahyo Syahputra,4,PT Cakra Bangsa,Production Planning Intern,Magang,Rejected,2023-12-08,Rejection Screening CV
TS12660,202212726,TC3650,Dinda Firdaus,4,PT Cakra Bangsa,Production Planning Intern,Magang,Rejected,2023-10-21,Rejection Interview User
TS12661,20213216,TC3650,Vino Febriani,7,PT Cakra Bangsa,Production Planning Intern,Magang,Rejected,2023-11-19,Rejection Interview User
TS12662,202317916,TC3651,Fajar Sari,2,CV Sejahtera Media,Geologist Intern,Part-time,Final Interview,2023-10-17,On Progress
TS12663,20212490,TC3651,Aditya Wulandari,7,CV Sejahtera Media,Geologist Intern,Part-time,CDC Briefing Student,2023-08-27,On Progress
TS12664,202124932,TC3651,Indah Puspitasari,5,CV Sejahtera Media,Geologist Intern,Part-time,Placement,2023-10-24,Placement
TS12665,20205499,TC3652,Gita Wijaya,8,CV Nusa Informatika,Civil Engineer Intern,Magang,Placement,2024-01-09,Placement
TS12666,202018871,TC3652,Olivia Hakim,8,CV Nusa Informatika,Civil Engineer Intern,Magang,Final Interview,2024-01-26,On Progress
TS12667,20222060,TC3653,Vino Pratama,5,PT Sentosa Global,Business Process Analyst,Magang,Finish,2023-10-13,On Progress
TS12668,20236405,TC3653,Dinda Hakim,2,PT Sentosa Global,Business Process Analyst,Magang,CDC Briefing Student,2023-09-12,On Progress
TS12669,202014127,TC3654,Oki Setiawan,9,CV Perkasa Digital,HSE Intern,Magang,Rejected,2024-03-23,Rejection Study Case
TS12670,20213065,TC3654,Gilang Prabowo,6,CV Perkasa Digital,HSE Intern,Magang,Study Case,2024-02-13,On Progress
TS12671,202123347,TC3654,Fajar Safitri,6,CV Perkasa Digital,HSE Intern,Magang,Interview User,2024-03-11,On Progress
TS12672,202115037,TC3654,Mira Kusuma,7,CV Perkasa Digital,HSE Intern,Magang,FU 1,2024-02-25,On Progress
TS12673,202018204,TC3655,Intan Gunawan,7,PT Gemilang Analitika,Regulatory Affairs Intern,Magang,Rejected,2023-11-06,Rejection Interview User
TS12674,20237508,TC3655,Ratna Handayani,2,PT Gemilang Analitika,Regulatory Affairs Intern,Magang,Rejected,2023-08-27,Rejection Study Case
TS12675,20229313,TC3656,Riska Hakim,4,CV Esa Inovasi,Teaching Assistant,Magang,Finish,2023-12-29,Rejection Screening CV
TS12676,202116173,TC3656,Muhammad Anggara,6,CV Esa Inovasi,Teaching Assistant,Magang,Placement,2024-01-09,Placement
TS12677,20232550,TC3656,Umar Pangestu,2,CV Esa Inovasi,Teaching Assistant,Magang,CDC Briefing Student,2023-10-26,On Progress
TS12678,20230207,TC3657,Umar Prabowo,2,CV Sinergi Sentosa,Data Analyst,Magang,Interview User,2024-01-04,On Progress
TS12679,20211972,TC3657,Winda Setiawan,6,CV Sinergi Sentosa,Data Analyst,Magang,Finish,2024-03-01,On Progress
TS12680,202210522,TC3657,Dimas Hakim,5,CV Sinergi Sentosa,Data Analyst,Magang,Finish,2024-03-13,Placement
TS12681,202111803,TC3658,Intan Maulana,5,CV Sinergi Mandiri,Data Analyst,Part-time,CDC Briefing Student,2023-09-30,On Progress
TS12682,202024155,TC3658,Dafa Cahyani,9,CV Sinergi Mandiri,Data Analyst,Part-time,Rejected,2023-12-11,Rejection Interview User
TS12683,202124142,TC3658,Amelia Setiawan,7,CV Sinergi Mandiri,Data Analyst,Part-time,Interview User,2023-10-15,On Progress
TS12684,20211517,TC3658,Qonita Safitri,7,CV Sinergi Mandiri,Data Analyst,Part-time,Finish,2023-09-22,Ghosting
TS12685,20229850,TC3659,Devi Pangestu,5,PT Techno Gemilang,UI/UX Designer,Full-time,Placement,2023-11-21,Placement
TS12686,202124683,TC3659,Hesti Adriansyah,6,PT Techno Gemilang,UI/UX Designer,Full-time,Placement,2023-11-14,Placement
TS12687,202221497,TC3659,Ratna Adriansyah,5,PT Techno Gemilang,UI/UX Designer,Full-time,Ghosting,2023-12-05,Ghosting
TS12688,20221425,TC3660,Qori Prasetya,3,PT Bakti Abadi,Supply Chain Intern,Magang,Rejected,2023-12-20,Rejection Screening CV
TS12689,202312288,TC3660,Joko Adriansyah,2,PT Bakti Abadi,Supply Chain Intern,Magang,Interview User,2023-10-28,On Progress
TS12690,201923840,TC3660,Nadia Anggara,9,PT Bakti Abadi,Supply Chain Intern,Magang,Final Interview,2023-10-31,On Progress
TS12691,202219897,TC3661,Prita Dewi,5,PT Sukses Analitika,Copywriter,Part-time,Rejected,2024-02-04,Rejection Interview User
TS12692,20226759,TC3661,Tiara Mahendra,3,PT Sukses Analitika,Copywriter,Part-time,Rejected,2023-12-25,Rejection Final Interview
TS12693,20218753,TC3661,Anggi Maulana,7,PT Sukses Analitika,Copywriter,Part-time,Placement,2024-03-03,Placement
TS12694,20205742,TC3662,Hasna Adriansyah,8,PT Solusi Nusantara,Data Analyst,Magang,Final Interview,2023-12-26,On Progress
TS12695,20207523,TC3662,Pandu Saputra,8,PT Solusi Nusantara,Data Analyst,Magang,Rejected,2023-11-28,Rejection Study Case
TS12696,20234748,TC3662,Julia Kusuma,2,PT Solusi Nusantara,Data Analyst,Magang,FU 3,2023-12-31,On Progress
TS12697,202012287,TC3662,Tasya Anggraeni,9,PT Solusi Nusantara,Data Analyst,Magang,Ghosting,2023-12-23,Ghosting
TS12698,20220579,TC3662,Candra Fitriani,5,PT Solusi Nusantara,Data Analyst,Magang,Finish,2023-11-15,On Progress
TS12699,20211771,TC3663,Bella Utami,6,CV Techno Systems,Digital Marketing Intern,Part-time,Finish,2023-11-23,On Progress
TS12700,20214676,TC3663,Gilang Safitri,5,CV Techno Systems,Digital Marketing Intern,Part-time,Study Case,2023-10-28,On Progress
TS12701,20221155,TC3663,Yuni Sulistyo,4,CV Techno Systems,Digital Marketing Intern,Part-time,Ghosting,2023-12-26,Ghosting
TS12702,20234177,TC3664,Kevin Hartono,2,PT Sejahtera Gemilang,Visual Merchandiser Intern,Magang,Rejected,2023-10-22,Rejection Interview User
TS12703,202322130,TC3664,Guntur Mahendra,2,PT Sejahtera Gemilang,Visual Merchandiser Intern,Magang,Interview User,2023-10-17,On Progress
TS12704,20237651,TC3664,Joko Prasetya,3,PT Sejahtera Gemilang,Visual Merchandiser Intern,Magang,Ghosting,2023-11-25,Ghosting
TS12705,20218721,TC3664,Fajar Firmansyah,5,PT Sejahtera Gemilang,Visual Merchandiser Intern,Magang,FU 2,2023-11-03,On Progress
TS12706,20224976,TC3664,Fajar Anggraeni,3,PT Sejahtera Gemilang,Visual Merchandiser Intern,Magang,Finish,2023-11-22,On Progress
TS12707,20201547,TC3664,Pandu Hakim,7,PT Sejahtera Gemilang,Visual Merchandiser Intern,Magang,Study Case,2023-10-16,On Progress
